Week,SKU,Product Name,Category,Unit Price,Units Sold
2024-05-27,GC-004,Greeting Cards item 4,Greeting Cards,10.45,25
2024-06-03,GC-004,Greeting Cards item 4,Greeting Cards,10.45,28
2024-06-10,GC-004,Greeting Cards item 4,Greeting Cards,10.45,33
2024-06-17,GC-004,Greeting Cards item 4,Greeting Cards,10.45,31
2024-06-24,GC-004,Greeting Cards item 4,Greeting Cards,9.01,47
2024-07-01,GC-004,Greeting Cards item 4,Greeting Cards,7.94,26
2024-07-08,GC-004,Greeting Cards item 4,Greeting Cards,10.45,33
2024-07-15,GC-004,Greeting Cards item 4,Greeting Cards,10.45,23
2024-07-22,GC-004,Greeting Cards item 4,Greeting Cards,7.95,36
2024-07-29,GC-004,Greeting Cards item 4,Greeting Cards,9.22,22
2024-08-05,GC-004,Greeting Cards item 4,Greeting Cards,10.45,39
2024-08-12,GC-004,Greeting Cards item 4,Greeting Cards,8.86,35
2024-08-19,GC-004,Greeting Cards item 4,Greeting Cards,10.45,21
2024-08-26,GC-004,Greeting Cards item 4,Greeting Cards,10.45,33
2024-09-02,GC-004,Greeting Cards item 4,Greeting Cards,7.79,34
2024-09-09,GC-004,Greeting Cards item 4,Greeting Cards,10.45,22
2024-09-16,GC-004,Greeting Cards item 4,Greeting Cards,10.45,37
2024-09-23,GC-004,Greeting Cards item 4,Greeting Cards,10.45,25
2024-09-30,GC-004,Greeting Cards item 4,Greeting Cards,10.45,44
2024-10-07,GC-004,Greeting Cards item 4,Greeting Cards,10.45,20
2024-10-14,GC-004,Greeting Cards item 4,Greeting Cards,10.45,34
2024-10-21,GC-004,Greeting Cards item 4,Greeting Cards,10.45,34
2024-10-28,GC-004,Greeting Cards item 4,Greeting Cards,10.45,42
2024-11-04,GC-004,Greeting Cards item 4,Greeting Cards,8.95,43
2024-11-11,GC-004,Greeting Cards item 4,Greeting Cards,10.45,34
2024-11-18,GC-004,Greeting Cards item 4,Greeting Cards,10.45,28
2024-11-25,GC-004,Greeting Cards item 4,Greeting Cards,7.36,45
2024-12-02,GC-004,Greeting Cards item 4,Greeting Cards,10.45,33
2024-12-09,GC-004,Greeting Cards item 4,Greeting Cards,9.72,40
2024-12-16,GC-004,Greeting Cards item 4,Greeting Cards,9.72,28
2024-12-23,GC-004,Greeting Cards item 4,Greeting Cards,9.72,40
2024-01-01,GC-005,Greeting Cards item 5,Greeting Cards,10.20,23
2024-01-08,GC-005,Greeting Cards item 5,Greeting Cards,12.70,18
2024-01-15,GC-005,Greeting Cards item 5,Greeting Cards,12.70,9
2024-01-22,GC-005,Greeting Cards item 5,Greeting Cards,10.80,27
2024-01-29,GC-005,Greeting Cards item 5,Greeting Cards,12.33,28
2024-02-05,GC-005,Greeting Cards item 5,Greeting Cards,10.65,19
2024-02-12,GC-005,Greeting Cards item 5,Greeting Cards,12.33,25
2024-02-19,GC-005,Greeting Cards item 5,Greeting Cards,12.33,18
2024-02-26,GC-005,Greeting Cards item 5,Greeting Cards,12.33,19
2024-03-04,GC-005,Greeting Cards item 5,Greeting Cards,12.06,24
2024-03-11,GC-005,Greeting Cards item 5,Greeting Cards,12.06,22
2024-03-18,GC-005,Greeting Cards item 5,Greeting Cards,12.06,27
2024-03-25,GC-005,Greeting Cards item 5,Greeting Cards,12.06,18
2024-04-01,GC-005,Greeting Cards item 5,Greeting Cards,12.06,27
2024-04-08,GC-005,Greeting Cards item 5,Greeting Cards,12.06,20
2024-04-15,GC-005,Greeting Cards item 5,Greeting Cards,10.56,32
2024-04-22,GC-005,Greeting Cards item 5,Greeting Cards,12.06,24
2024-04-29,GC-005,Greeting Cards item 5,Greeting Cards,10.59,26
2024-05-06,GC-005,Greeting Cards item 5,Greeting Cards,12.26,24
2024-05-13,GC-005,Greeting Cards item 5,Greeting Cards,10.68,23
2024-05-20,GC-005,Greeting Cards item 5,Greeting Cards,12.26,25
2024-05-27,GC-005,Greeting Cards item 5,Greeting Cards,12.26,25
2024-06-03,GC-005,Greeting Cards item 5,Greeting Cards,12.26,22
2024-06-10,GC-005,Greeting Cards item 5,Greeting Cards,9.53,23
2024-06-17,GC-005,Greeting Cards item 5,Greeting Cards,12.26,26
2024-06-24,GC-005,Greeting Cards item 5,Greeting Cards,12.26,36
2024-07-01,GC-005,Greeting Cards item 5,Greeting Cards,12.26,18
2024-07-08,GC-005,Greeting Cards item 5,Greeting Cards,9.72,28
2024-07-15,GC-005,Greeting Cards item 5,Greeting Cards,12.26,23
2024-07-22,GC-005,Greeting Cards item 5,Greeting Cards,12.26,12
2024-07-29,GC-005,Greeting Cards item 5,Greeting Cards,12.26,10
2024-08-05,GC-005,Greeting Cards item 5,Greeting Cards,12.26,35
2024-08-12,GC-005,Greeting Cards item 5,Greeting Cards,12.26,30
2024-08-19,GC-005,Greeting Cards item 5,Greeting Cards,12.26,20
2024-08-26,GC-005,Greeting Cards item 5,Greeting Cards,12.26,24
2024-09-02,GC-005,Greeting Cards item 5,Greeting Cards,12.26,20
2024-09-09,GC-005,Greeting Cards item 5,Greeting Cards,12.26,24
2024-09-16,GC-005,Greeting Cards item 5,Greeting Cards,12.26,30
2024-09-23,GC-005,Greeting Cards item 5,Greeting Cards,12.26,20
2024-09-30,GC-005,Greeting Cards item 5,Greeting Cards,9.29,34
2024-10-07,GC-005,Greeting Cards item 5,Greeting Cards,10.56,36
2024-10-14,GC-005,Greeting Cards item 5,Greeting Cards,12.26,21
2024-10-21,GC-005,Greeting Cards item 5,Greeting Cards,10.59,24
2024-10-28,GC-005,Greeting Cards item 5,Greeting Cards,12.26,26
2024-11-04,GC-005,Greeting Cards item 5,Greeting Cards,12.26,18
2024-11-11,GC-005,Greeting Cards item 5,Greeting Cards,12.26,32
2024-11-18,GC-005,Greeting Cards item 5,Greeting Cards,12.26,16
2024-11-25,GC-005,Greeting Cards item 5,Greeting Cards,12.26,27
2024-12-02,GC-005,Greeting Cards item 5,Greeting Cards,12.26,26
2024-12-09,GC-005,Greeting Cards item 5,Greeting Cards,12.26,24
2024-12-16,GC-005,Greeting Cards item 5,Greeting Cards,10.04,24
2024-12-23,GC-005,Greeting Cards item 5,Greeting Cards,12.26,19
2024-01-01,GC-006,Greeting Cards item 6,Greeting Cards,9.85,54
2024-01-08,GC-006,Greeting Cards item 6,Greeting Cards,9.85,38
2024-01-15,GC-006,Greeting Cards item 6,Greeting Cards,9.85,36
2024-01-22,GC-006,Greeting Cards item 6,Greeting Cards,9.85,50
2024-01-29,GC-006,Greeting Cards item 6,Greeting Cards,9.85,51
2024-02-05,GC-006,Greeting Cards item 6,Greeting Cards,9.85,34
2024-02-12,GC-006,Greeting Cards item 6,Greeting Cards,9.85,44
2024-02-19,GC-006,Greeting Cards item 6,Greeting Cards,9.85,51
2024-02-26,GC-006,Greeting Cards item 6,Greeting Cards,9.85,31
2024-03-04,GC-006,Greeting Cards item 6,Greeting Cards,9.85,43
2024-03-11,GC-006,Greeting Cards item 6,Greeting Cards,9.85,34
2024-03-18,GC-006,Greeting Cards item 6,Greeting Cards,9.85,40
2024-03-25,GC-006,Greeting Cards item 6,Greeting Cards,9.85,41
2024-04-01,GC-006,Greeting Cards item 6,Greeting Cards,9.85,44
2024-04-08,GC-006,Greeting Cards item 6,Greeting Cards,9.85,44
2024-04-15,GC-006,Greeting Cards item 6,Greeting Cards,9.85,44
2024-04-22,GC-006,Greeting Cards item 6,Greeting Cards,9.85,27
2024-04-29,GC-006,Greeting Cards item 6,Greeting Cards,9.85,45
2024-05-06,GC-006,Greeting Cards item 6,Greeting Cards,9.85,30
2024-05-13,GC-006,Greeting Cards item 6,Greeting Cards,9.85,42
2024-05-20,GC-006,Greeting Cards item 6,Greeting Cards,9.85,49
2024-05-27,GC-006,Greeting Cards item 6,Greeting Cards,10.07,42
2024-06-03,GC-006,Greeting Cards item 6,Greeting Cards,10.07,40
2024-06-10,GC-006,Greeting Cards item 6,Greeting Cards,10.07,37
2024-06-17,GC-006,Greeting Cards item 6,Greeting Cards,10.07,30
2024-06-24,GC-006,Greeting Cards item 6,Greeting Cards,10.07,57
2024-07-01,GC-006,Greeting Cards item 6,Greeting Cards,7.29,46
2024-07-08,GC-006,Greeting Cards item 6,Greeting Cards,10.07,45
2024-07-15,GC-006,Greeting Cards item 6,Greeting Cards,8.54,50
2024-07-22,GC-006,Greeting Cards item 6,Greeting Cards,10.07,37
2024-07-29,GC-006,Greeting Cards item 6,Greeting Cards,8.19,49
2024-08-05,GC-006,Greeting Cards item 6,Greeting Cards,8.77,62
2024-08-12,GC-006,Greeting Cards item 6,Greeting Cards,10.07,36
2024-08-19,GC-006,Greeting Cards item 6,Greeting Cards,10.07,31
2024-08-26,GC-006,Greeting Cards item 6,Greeting Cards,7.55,38
2024-09-02,GC-006,Greeting Cards item 6,Greeting Cards,10.07,39
2024-09-09,GC-006,Greeting Cards item 6,Greeting Cards,8.91,58
2024-09-16,GC-006,Greeting Cards item 6,Greeting Cards,10.07,44
2024-09-23,GC-006,Greeting Cards item 6,Greeting Cards,10.07,45
2024-09-30,GC-006,Greeting Cards item 6,Greeting Cards,10.07,40
2024-10-07,GC-006,Greeting Cards item 6,Greeting Cards,10.07,45
2024-10-14,GC-006,Greeting Cards item 6,Greeting Cards,10.07,31
2024-10-21,GC-006,Greeting Cards item 6,Greeting Cards,10.07,44
2024-10-28,GC-006,Greeting Cards item 6,Greeting Cards,10.07,48
2024-11-04,GC-006,Greeting Cards item 6,Greeting Cards,10.07,44
2024-11-11,GC-006,Greeting Cards item 6,Greeting Cards,10.07,47
2024-11-18,GC-006,Greeting Cards item 6,Greeting Cards,7.36,56
2024-11-25,GC-006,Greeting Cards item 6,Greeting Cards,10.07,36
2024-12-02,GC-006,Greeting Cards item 6,Greeting Cards,10.07,48
2024-12-09,GC-006,Greeting Cards item 6,Greeting Cards,10.07,42
2024-12-16,GC-006,Greeting Cards item 6,Greeting Cards,8.17,83
2024-12-23,GC-006,Greeting Cards item 6,Greeting Cards,10.07,39
2024-01-01,GC-007,Greeting Cards item 7,Greeting Cards,20.24,23
2024-01-08,GC-007,Greeting Cards item 7,Greeting Cards,15.19,39
2024-01-15,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-01-22,GC-007,Greeting Cards item 7,Greeting Cards,20.24,26
2024-01-29,GC-007,Greeting Cards item 7,Greeting Cards,20.24,21
2024-02-05,GC-007,Greeting Cards item 7,Greeting Cards,18.19,24
2024-02-12,GC-007,Greeting Cards item 7,Greeting Cards,20.24,33
2024-02-19,GC-007,Greeting Cards item 7,Greeting Cards,20.24,37
2024-02-26,GC-007,Greeting Cards item 7,Greeting Cards,14.21,48
2024-03-04,GC-007,Greeting Cards item 7,Greeting Cards,20.24,26
2024-03-11,GC-007,Greeting Cards item 7,Greeting Cards,20.24,45
2024-03-18,GC-007,Greeting Cards item 7,Greeting Cards,20.24,17
2024-03-25,GC-007,Greeting Cards item 7,Greeting Cards,20.24,37
2024-04-01,GC-007,Greeting Cards item 7,Greeting Cards,20.24,40
2024-04-08,GC-007,Greeting Cards item 7,Greeting Cards,20.24,37
2024-04-15,GC-007,Greeting Cards item 7,Greeting Cards,20.24,14
2024-04-22,GC-007,Greeting Cards item 7,Greeting Cards,20.24,25
2024-04-29,GC-007,Greeting Cards item 7,Greeting Cards,17.66,41
2024-05-06,GC-007,Greeting Cards item 7,Greeting Cards,20.24,40
2024-05-13,GC-007,Greeting Cards item 7,Greeting Cards,20.24,32
2024-05-20,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-05-27,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-06-03,GC-007,Greeting Cards item 7,Greeting Cards,20.24,45
2024-06-10,GC-007,Greeting Cards item 7,Greeting Cards,18.20,43
2024-06-17,GC-007,Greeting Cards item 7,Greeting Cards,20.24,22
2024-06-24,GC-007,Greeting Cards item 7,Greeting Cards,20.24,36
2024-07-01,GC-007,Greeting Cards item 7,Greeting Cards,20.24,32
2024-07-08,GC-007,Greeting Cards item 7,Greeting Cards,20.24,28
2024-07-15,GC-007,Greeting Cards item 7,Greeting Cards,20.24,27
2024-07-22,GC-007,Greeting Cards item 7,Greeting Cards,16.33,40
2024-07-29,GC-007,Greeting Cards item 7,Greeting Cards,17.37,30
2024-08-05,GC-007,Greeting Cards item 7,Greeting Cards,20.24,23
2024-08-12,GC-007,Greeting Cards item 7,Greeting Cards,20.24,15
2024-08-19,GC-007,Greeting Cards item 7,Greeting Cards,20.24,18
2024-08-26,GC-007,Greeting Cards item 7,Greeting Cards,20.24,22
2024-09-02,GC-007,Greeting Cards item 7,Greeting Cards,20.24,26
2024-09-09,GC-007,Greeting Cards item 7,Greeting Cards,20.24,31
2024-09-16,GC-007,Greeting Cards item 7,Greeting Cards,20.24,29
2024-09-23,GC-007,Greeting Cards item 7,Greeting Cards,20.24,30
2024-09-30,GC-007,Greeting Cards item 7,Greeting Cards,20.24,35
2024-10-07,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-10-14,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-10-21,GC-007,Greeting Cards item 7,Greeting Cards,20.24,29
2024-10-28,GC-007,Greeting Cards item 7,Greeting Cards,20.24,18
2024-11-04,GC-007,Greeting Cards item 7,Greeting Cards,20.24,26
2024-11-11,GC-007,Greeting Cards item 7,Greeting Cards,20.24,28
2024-11-18,GC-007,Greeting Cards item 7,Greeting Cards,20.24,28
2024-11-25,GC-007,Greeting Cards item 7,Greeting Cards,20.24,24
2024-12-02,GC-007,Greeting Cards item 7,Greeting Cards,20.24,27
2024-12-09,GC-007,Greeting Cards item 7,Greeting Cards,20.24,22
2024-12-16,GC-007,Greeting Cards item 7,Greeting Cards,20.24,27
2024-12-23,GC-007,Greeting Cards item 7,Greeting Cards,20.24,31
2024-01-01,GC-008,Greeting Cards item 8,Greeting Cards,7.22,20
2024-01-08,GC-008,Greeting Cards item 8,Greeting Cards,8.59,24
2024-01-15,GC-008,Greeting Cards item 8,Greeting Cards,8.59,12
2024-01-22,GC-008,Greeting Cards item 8,Greeting Cards,8.59,10
2024-01-29,GC-008,Greeting Cards item 8,Greeting Cards,8.15,24
2024-02-05,GC-008,Greeting Cards item 8,Greeting Cards,8.15,13
2024-02-12,GC-008,Greeting Cards item 8,Greeting Cards,8.15,10
2024-02-19,GC-008,Greeting Cards item 8,Greeting Cards,5.84,17
2024-02-26,GC-008,Greeting Cards item 8,Greeting Cards,8.15,13
2024-03-04,GC-008,Greeting Cards item 8,Greeting Cards,8.15,16
2024-03-11,GC-008,Greeting Cards item 8,Greeting Cards,8.15,23
2024-03-18,GC-008,Greeting Cards item 8,Greeting Cards,6.25,27
2024-03-25,GC-008,Greeting Cards item 8,Greeting Cards,6.39,20
2024-04-01,GC-008,Greeting Cards item 8,Greeting Cards,8.15,14
2024-04-08,GC-008,Greeting Cards item 8,Greeting Cards,8.15,20
2024-04-15,GC-008,Greeting Cards item 8,Greeting Cards,8.15,17
2024-04-22,GC-008,Greeting Cards item 8,Greeting Cards,8.15,14
2024-04-29,GC-008,Greeting Cards item 8,Greeting Cards,8.15,9
2024-05-06,GC-008,Greeting Cards item 8,Greeting Cards,8.15,19
2024-05-13,GC-008,Greeting Cards item 8,Greeting Cards,8.15,14
2024-05-20,GC-008,Greeting Cards item 8,Greeting Cards,8.15,16
2024-05-27,GC-008,Greeting Cards item 8,Greeting Cards,6.27,24
2024-06-03,GC-008,Greeting Cards item 8,Greeting Cards,5.74,26
2024-06-10,GC-008,Greeting Cards item 8,Greeting Cards,6.42,30
2024-06-17,GC-008,Greeting Cards item 8,Greeting Cards,6.25,30
2024-06-24,GC-008,Greeting Cards item 8,Greeting Cards,8.15,17
2024-07-01,GC-008,Greeting Cards item 8,Greeting Cards,8.15,18
2024-07-08,GC-008,Greeting Cards item 8,Greeting Cards,8.15,18
2024-07-15,GC-008,Greeting Cards item 8,Greeting Cards,8.45,19
2024-07-22,GC-008,Greeting Cards item 8,Greeting Cards,8.45,12
2024-07-29,GC-008,Greeting Cards item 8,Greeting Cards,8.45,15
2024-08-05,GC-008,Greeting Cards item 8,Greeting Cards,8.45,12
2024-08-12,GC-008,Greeting Cards item 8,Greeting Cards,6.49,20
2024-08-19,GC-008,Greeting Cards item 8,Greeting Cards,8.94,16
2024-08-26,GC-008,Greeting Cards item 8,Greeting Cards,8.94,18
2024-09-02,GC-008,Greeting Cards item 8,Greeting Cards,8.94,8
2024-09-09,GC-008,Greeting Cards item 8,Greeting Cards,7.36,20
2024-09-16,GC-008,Greeting Cards item 8,Greeting Cards,8.94,13
2024-09-23,GC-008,Greeting Cards item 8,Greeting Cards,6.97,23
2024-09-30,GC-008,Greeting Cards item 8,Greeting Cards,8.94,18
2024-10-07,GC-008,Greeting Cards item 8,Greeting Cards,8.94,16
2024-10-14,GC-008,Greeting Cards item 8,Greeting Cards,8.94,13
2024-10-21,GC-008,Greeting Cards item 8,Greeting Cards,8.94,21
2024-10-28,GC-008,Greeting Cards item 8,Greeting Cards,8.94,17
2024-11-04,GC-008,Greeting Cards item 8,Greeting Cards,8.94,14
2024-11-11,GC-008,Greeting Cards item 8,Greeting Cards,8.94,10
2024-11-18,GC-008,Greeting Cards item 8,Greeting Cards,6.76,21
2024-11-25,GC-008,Greeting Cards item 8,Greeting Cards,8.94,19
2024-12-02,GC-008,Greeting Cards item 8,Greeting Cards,7.33,23
2024-12-09,GC-008,Greeting Cards item 8,Greeting Cards,8.94,15
2024-12-16,GC-008,Greeting Cards item 8,Greeting Cards,8.94,38
2024-12-23,GC-008,Greeting Cards item 8,Greeting Cards,8.94,18
