Date,Item Code,Item Name,Department,Price,Qty
2024-09-16,SO-012,Single Origin item 12,Single Origin,29.06,26
2024-09-18,SO-012,Single Origin item 12,Single Origin,29.06,25
2024-09-23,SO-012,Single Origin item 12,Single Origin,29.06,36
2024-09-25,SO-012,Single Origin item 12,Single Origin,29.06,36
2024-09-30,SO-012,Single Origin item 12,Single Origin,29.06,28
2024-10-02,SO-012,Single Origin item 12,Single Origin,29.06,28
2024-10-07,SO-012,Single Origin item 12,Single Origin,29.06,37
2024-10-09,SO-012,Single Origin item 12,Single Origin,29.06,36
2024-10-14,SO-012,Single Origin item 12,Single Origin,29.06,18
2024-10-16,SO-012,Single Origin item 12,Single Origin,29.06,18
2024-10-18,SO-012,Single Origin item 12,Single Origin,29.06,17
2024-10-21,SO-012,Single Origin item 12,Single Origin,26.61,27
2024-10-23,SO-012,Single Origin item 12,Single Origin,26.61,27
2024-10-25,SO-012,Single Origin item 12,Single Origin,26.61,26
2024-10-28,SO-012,Single Origin item 12,Single Origin,32.35,15
2024-10-30,SO-012,Single Origin item 12,Single Origin,32.35,14
2024-11-01,SO-012,Single Origin item 12,Single Origin,32.35,14
2024-11-04,SO-012,Single Origin item 12,Single Origin,25.67,34
2024-11-06,SO-012,Single Origin item 12,Single Origin,25.67,33
2024-11-11,SO-012,Single Origin item 12,Single Origin,32.35,57
2024-11-18,SO-012,Single Origin item 12,Single Origin,32.35,22
2024-11-20,SO-012,Single Origin item 12,Single Origin,32.35,22
2024-11-22,SO-012,Single Origin item 12,Single Origin,32.35,21
2024-11-25,SO-012,Single Origin item 12,Single Origin,24.20,22
2024-11-27,SO-012,Single Origin item 12,Single Origin,24.20,22
2024-11-29,SO-012,Single Origin item 12,Single Origin,24.20,21
2024-12-02,SO-012,Single Origin item 12,Single Origin,32.35,27
2024-12-04,SO-012,Single Origin item 12,Single Origin,32.35,26
2024-12-09,SO-012,Single Origin item 12,Single Origin,32.35,42
2024-12-16,SO-012,Single Origin item 12,Single Origin,32.35,59
2024-12-23,SO-012,Single Origin item 12,Single Origin,32.35,55
2024-01-01,SO-013,Single Origin item 13,Single Origin,20.20,14
2024-01-03,SO-013,Single Origin item 13,Single Origin,20.20,14
2024-01-08,SO-013,Single Origin item 13,Single Origin,20.20,42
2024-01-15,SO-013,Single Origin item 13,Single Origin,20.20,32
2024-01-22,SO-013,Single Origin item 13,Single Origin,17.04,28
2024-01-29,SO-013,Single Origin item 13,Single Origin,20.20,15
2024-01-31,SO-013,Single Origin item 13,Single Origin,20.20,14
2024-02-05,SO-013,Single Origin item 13,Single Origin,20.20,17
2024-02-07,SO-013,Single Origin item 13,Single Origin,20.20,16
2024-02-12,SO-013,Single Origin item 13,Single Origin,20.20,10
2024-02-14,SO-013,Single Origin item 13,Single Origin,20.20,10
2024-02-16,SO-013,Single Origin item 13,Single Origin,20.20,10
2024-02-19,SO-013,Single Origin item 13,Single Origin,20.20,34
2024-02-26,SO-013,Single Origin item 13,Single Origin,15.67,35
2024-03-04,SO-013,Single Origin item 13,Single Origin,20.20,30
2024-03-11,SO-013,Single Origin item 13,Single Origin,20.20,14
2024-03-13,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-03-15,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-03-18,SO-013,Single Origin item 13,Single Origin,20.20,35
2024-03-25,SO-013,Single Origin item 13,Single Origin,20.20,39
2024-04-01,SO-013,Single Origin item 13,Single Origin,20.20,12
2024-04-03,SO-013,Single Origin item 13,Single Origin,20.20,11
2024-04-05,SO-013,Single Origin item 13,Single Origin,20.20,11
2024-04-08,SO-013,Single Origin item 13,Single Origin,20.20,17
2024-04-10,SO-013,Single Origin item 13,Single Origin,20.20,16
2024-04-15,SO-013,Single Origin item 13,Single Origin,20.20,16
2024-04-17,SO-013,Single Origin item 13,Single Origin,20.20,15
2024-04-22,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-04-24,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-04-26,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-04-29,SO-013,Single Origin item 13,Single Origin,20.20,44
2024-05-06,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-05-08,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-05-10,SO-013,Single Origin item 13,Single Origin,20.20,13
2024-05-13,SO-013,Single Origin item 13,Single Origin,20.20,9
2024-05-15,SO-013,Single Origin item 13,Single Origin,20.20,9
2024-05-17,SO-013,Single Origin item 13,Single Origin,20.20,8
2024-05-20,SO-013,Single Origin item 13,Single Origin,20.20,31
2024-05-27,SO-013,Single Origin item 13,Single Origin,20.20,18
2024-05-29,SO-013,Single Origin item 13,Single Origin,20.20,17
2024-06-03,SO-013,Single Origin item 13,Single Origin,16.55,34
2024-06-10,SO-013,Single Origin item 13,Single Origin,19.84,17
2024-06-12,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-06-17,SO-013,Single Origin item 13,Single Origin,17.70,29
2024-06-24,SO-013,Single Origin item 13,Single Origin,19.84,23
2024-07-01,SO-013,Single Origin item 13,Single Origin,19.84,7
2024-07-03,SO-013,Single Origin item 13,Single Origin,19.84,7
2024-07-05,SO-013,Single Origin item 13,Single Origin,19.84,7
2024-07-08,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-07-10,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-07-15,SO-013,Single Origin item 13,Single Origin,14.36,26
2024-07-22,SO-013,Single Origin item 13,Single Origin,19.84,8
2024-07-24,SO-013,Single Origin item 13,Single Origin,19.84,8
2024-07-26,SO-013,Single Origin item 13,Single Origin,19.84,7
2024-07-29,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-07-31,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-08-05,SO-013,Single Origin item 13,Single Origin,19.84,12
2024-08-07,SO-013,Single Origin item 13,Single Origin,19.84,12
2024-08-09,SO-013,Single Origin item 13,Single Origin,19.84,11
2024-08-12,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-08-14,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-08-19,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-08-21,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-08-23,SO-013,Single Origin item 13,Single Origin,19.84,16
2024-08-26,SO-013,Single Origin item 13,Single Origin,16.70,50
2024-09-02,SO-013,Single Origin item 13,Single Origin,15.26,31
2024-09-09,SO-013,Single Origin item 13,Single Origin,17.22,10
2024-09-11,SO-013,Single Origin item 13,Single Origin,17.22,10
2024-09-13,SO-013,Single Origin item 13,Single Origin,17.22,10
2024-09-16,SO-013,Single Origin item 13,Single Origin,17.61,28
2024-09-18,SO-013,Single Origin item 13,Single Origin,17.61,27
2024-09-23,SO-013,Single Origin item 13,Single Origin,16.05,21
2024-09-25,SO-013,Single Origin item 13,Single Origin,16.05,21
2024-09-30,SO-013,Single Origin item 13,Single Origin,17.49,15
2024-10-02,SO-013,Single Origin item 13,Single Origin,17.49,14
2024-10-07,SO-013,Single Origin item 13,Single Origin,19.84,24
2024-10-14,SO-013,Single Origin item 13,Single Origin,19.84,8
2024-10-16,SO-013,Single Origin item 13,Single Origin,19.84,8
2024-10-18,SO-013,Single Origin item 13,Single Origin,19.84,7
2024-10-21,SO-013,Single Origin item 13,Single Origin,19.84,9
2024-10-23,SO-013,Single Origin item 13,Single Origin,19.84,9
2024-10-25,SO-013,Single Origin item 13,Single Origin,19.84,8
2024-10-28,SO-013,Single Origin item 13,Single Origin,19.84,41
2024-11-04,SO-013,Single Origin item 13,Single Origin,19.84,34
2024-11-11,SO-013,Single Origin item 13,Single Origin,19.84,11
2024-11-13,SO-013,Single Origin item 13,Single Origin,19.84,11
2024-11-15,SO-013,Single Origin item 13,Single Origin,19.84,11
2024-11-18,SO-013,Single Origin item 13,Single Origin,19.84,26
2024-11-25,SO-013,Single Origin item 13,Single Origin,15.48,47
2024-12-02,SO-013,Single Origin item 13,Single Origin,19.84,32
2024-12-09,SO-013,Single Origin item 13,Single Origin,19.84,24
2024-12-16,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-12-18,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-12-20,SO-013,Single Origin item 13,Single Origin,19.84,15
2024-12-23,SO-013,Single Origin item 13,Single Origin,19.84,30
2024-01-01,SO-014,Single Origin item 14,Single Origin,31.00,20
2024-01-03,SO-014,Single Origin item 14,Single Origin,31.00,20
2024-01-08,SO-014,Single Origin item 14,Single Origin,31.00,26
2024-01-10,SO-014,Single Origin item 14,Single Origin,31.00,26
2024-01-15,SO-014,Single Origin item 14,Single Origin,25.17,40
2024-01-22,SO-014,Single Origin item 14,Single Origin,31.00,16
2024-01-24,SO-014,Single Origin item 14,Single Origin,31.00,15
2024-01-29,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-01-31,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-02-05,SO-014,Single Origin item 14,Single Origin,34.73,18
2024-02-07,SO-014,Single Origin item 14,Single Origin,34.73,18
2024-02-09,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-02-12,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-02-14,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-02-16,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-02-19,SO-014,Single Origin item 14,Single Origin,34.73,9
2024-02-21,SO-014,Single Origin item 14,Single Origin,34.73,8
2024-02-26,SO-014,Single Origin item 14,Single Origin,34.73,19
2024-02-28,SO-014,Single Origin item 14,Single Origin,34.73,18
2024-03-04,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-03-06,SO-014,Single Origin item 14,Single Origin,34.73,10
2024-03-08,SO-014,Single Origin item 14,Single Origin,34.73,10
2024-03-11,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-03-13,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-03-18,SO-014,Single Origin item 14,Single Origin,34.73,38
2024-03-25,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-03-27,SO-014,Single Origin item 14,Single Origin,34.73,10
2024-03-29,SO-014,Single Origin item 14,Single Origin,34.73,10
2024-04-01,SO-014,Single Origin item 14,Single Origin,34.73,14
2024-04-03,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-04-05,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-04-08,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-04-10,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-04-12,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-04-15,SO-014,Single Origin item 14,Single Origin,34.73,39
2024-04-22,SO-014,Single Origin item 14,Single Origin,34.73,37
2024-04-29,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-05-01,SO-014,Single Origin item 14,Single Origin,34.73,15
2024-05-06,SO-014,Single Origin item 14,Single Origin,34.73,39
2024-05-13,SO-014,Single Origin item 14,Single Origin,26.04,14
2024-05-15,SO-014,Single Origin item 14,Single Origin,26.04,13
2024-05-17,SO-014,Single Origin item 14,Single Origin,26.04,13
2024-05-20,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-05-22,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-05-24,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-05-27,SO-014,Single Origin item 14,Single Origin,34.73,21
2024-05-29,SO-014,Single Origin item 14,Single Origin,34.73,21
2024-06-03,SO-014,Single Origin item 14,Single Origin,34.73,29
2024-06-10,SO-014,Single Origin item 14,Single Origin,34.73,43
2024-06-17,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-06-19,SO-014,Single Origin item 14,Single Origin,34.73,21
2024-06-24,SO-014,Single Origin item 14,Single Origin,34.73,36
2024-07-01,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-07-03,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-07-08,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-07-10,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-07-12,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-07-15,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-07-17,SO-014,Single Origin item 14,Single Origin,34.73,21
2024-07-22,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-07-24,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-07-26,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-07-29,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-07-31,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-08-02,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-08-05,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-08-07,SO-014,Single Origin item 14,Single Origin,34.73,15
2024-08-12,SO-014,Single Origin item 14,Single Origin,34.73,19
2024-08-14,SO-014,Single Origin item 14,Single Origin,34.73,18
2024-08-19,SO-014,Single Origin item 14,Single Origin,34.73,44
2024-08-26,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-08-28,SO-014,Single Origin item 14,Single Origin,34.73,17
2024-09-02,SO-014,Single Origin item 14,Single Origin,34.73,26
2024-09-09,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-09-11,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-09-13,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-09-16,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-09-18,SO-014,Single Origin item 14,Single Origin,34.73,15
2024-09-23,SO-014,Single Origin item 14,Single Origin,34.73,16
2024-09-25,SO-014,Single Origin item 14,Single Origin,34.73,15
2024-09-27,SO-014,Single Origin item 14,Single Origin,34.73,15
2024-09-30,SO-014,Single Origin item 14,Single Origin,34.73,14
2024-10-02,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-10-04,SO-014,Single Origin item 14,Single Origin,34.73,13
2024-10-07,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-10-09,SO-014,Single Origin item 14,Single Origin,34.73,22
2024-10-14,SO-014,Single Origin item 14,Single Origin,34.73,21
2024-10-16,SO-014,Single Origin item 14,Single Origin,34.73,20
2024-10-21,SO-014,Single Origin item 14,Single Origin,26.70,16
2024-10-23,SO-014,Single Origin item 14,Single Origin,26.70,15
2024-10-28,SO-014,Single Origin item 14,Single Origin,34.73,46
2024-11-04,SO-014,Single Origin item 14,Single Origin,34.73,50
2024-11-11,SO-014,Single Origin item 14,Single Origin,34.73,9
2024-11-13,SO-014,Single Origin item 14,Single Origin,34.73,9
2024-11-15,SO-014,Single Origin item 14,Single Origin,34.73,8
2024-11-18,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-11-20,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-11-22,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-11-25,SO-014,Single Origin item 14,Single Origin,34.73,12
2024-11-27,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-12-02,SO-014,Single Origin item 14,Single Origin,26.45,17
2024-12-04,SO-014,Single Origin item 14,Single Origin,26.45,17
2024-12-06,SO-014,Single Origin item 14,Single Origin,26.45,16
2024-12-09,SO-014,Single Origin item 14,Single Origin,34.73,14
2024-12-11,SO-014,Single Origin item 14,Single Origin,34.73,14
2024-12-16,SO-014,Single Origin item 14,Single Origin,34.73,20
2024-12-18,SO-014,Single Origin item 14,Single Origin,34.73,20
2024-12-23,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-12-25,SO-014,Single Origin item 14,Single Origin,34.73,11
2024-01-01,SO-015,Single Origin item 15,Single Origin,13.60,15
2024-01-03,SO-015,Single Origin item 15,Single Origin,13.60,14
2024-01-08,SO-015,Single Origin item 15,Single Origin,13.60,14
2024-01-10,SO-015,Single Origin item 15,Single Origin,13.60,13
2024-01-15,SO-015,Single Origin item 15,Single Origin,13.60,16
2024-01-17,SO-015,Single Origin item 15,Single Origin,13.60,15
2024-01-22,SO-015,Single Origin item 15,Single Origin,10.17,12
2024-01-24,SO-015,Single Origin item 15,Single Origin,10.17,11
2024-01-26,SO-015,Single Origin item 15,Single Origin,10.17,11
2024-01-29,SO-015,Single Origin item 15,Single Origin,13.60,26
2024-02-05,SO-015,Single Origin item 15,Single Origin,13.60,27
2024-02-12,SO-015,Single Origin item 15,Single Origin,13.60,10
2024-02-14,SO-015,Single Origin item 15,Single Origin,13.60,10
2024-02-19,SO-015,Single Origin item 15,Single Origin,13.60,21
2024-02-21,SO-015,Single Origin item 15,Single Origin,13.60,21
2024-02-26,SO-015,Single Origin item 15,Single Origin,13.60,9
2024-02-28,SO-015,Single Origin item 15,Single Origin,13.60,8
2024-03-01,SO-015,Single Origin item 15,Single Origin,13.60,8
2024-03-04,SO-015,Single Origin item 15,Single Origin,9.75,14
2024-03-06,SO-015,Single Origin item 15,Single Origin,9.75,14
2024-03-11,SO-015,Single Origin item 15,Single Origin,13.60,11
2024-03-13,SO-015,Single Origin item 15,Single Origin,13.60,11
2024-03-18,SO-015,Single Origin item 15,Single Origin,13.60,26
2024-03-25,SO-015,Single Origin item 15,Single Origin,13.60,14
2024-03-27,SO-015,Single Origin item 15,Single Origin,13.60,13
2024-03-29,SO-015,Single Origin item 15,Single Origin,13.60,13
2024-04-01,SO-015,Single Origin item 15,Single Origin,13.60,12
2024-04-03,SO-015,Single Origin item 15,Single Origin,13.60,11
2024-04-05,SO-015,Single Origin item 15,Single Origin,13.60,11
2024-04-08,SO-015,Single Origin item 15,Single Origin,9.73,12
2024-04-10,SO-015,Single Origin item 15,Single Origin,9.73,12
2024-04-12,SO-015,Single Origin item 15,Single Origin,9.73,11
2024-04-15,SO-015,Single Origin item 15,Single Origin,13.60,23
2024-04-17,SO-015,Single Origin item 15,Single Origin,13.60,23
2024-04-22,SO-015,Single Origin item 15,Single Origin,13.60,20
2024-04-29,SO-015,Single Origin item 15,Single Origin,13.60,14
2024-05-01,SO-015,Single Origin item 15,Single Origin,13.60,14
2024-05-06,SO-015,Single Origin item 15,Single Origin,13.60,10
2024-05-08,SO-015,Single Origin item 15,Single Origin,13.60,10
2024-05-10,SO-015,Single Origin item 15,Single Origin,13.60,9
2024-05-13,SO-015,Single Origin item 15,Single Origin,13.60,45
2024-05-20,SO-015,Single Origin item 15,Single Origin,13.60,31
2024-05-27,SO-015,Single Origin item 15,Single Origin,13.60,12
2024-05-29,SO-015,Single Origin item 15,Single Origin,13.60,12
2024-06-03,SO-015,Single Origin item 15,Single Origin,13.60,17
2024-06-05,SO-015,Single Origin item 15,Single Origin,13.60,16
2024-06-10,SO-015,Single Origin item 15,Single Origin,13.60,12
2024-06-12,SO-015,Single Origin item 15,Single Origin,13.60,12
2024-06-14,SO-015,Single Origin item 15,Single Origin,13.60,11
2024-06-17,SO-015,Single Origin item 15,Single Origin,13.60,30
2024-06-24,SO-015,Single Origin item 15,Single Origin,13.60,15
2024-06-26,SO-015,Single Origin item 15,Single Origin,13.60,15
2024-07-01,SO-015,Single Origin item 15,Single Origin,13.60,33
2024-07-08,SO-015,Single Origin item 15,Single Origin,11.19,36
